"code_commune_insee","nom_de_la_commune","code_postal","libelle_d_acheminement","ligne_5","_geopoint","latitude","longitude"
"60543","ROCQUEMONT","60800","ROCQUEMONT",,"49.259845355084224,2.8194444740801705","49.259845355084224","2.8194444740801705"
"60544","ROCQUENCOURT","60120","ROCQUENCOURT",,"49.64745970213782,2.4114739757196473","49.64745970213782","2.4114739757196473"
"60545","ROMESCAMPS","60220","ROMESCAMPS",,"49.71193055543419,1.8055982283065921","49.71193055543419","1.8055982283065921"
"60546","ROSIERES","60440","ROSIERES",,"49.18480898630738,2.7790768391003096","49.18480898630738","2.7790768391003096"
"60547","ROSOY","60140","ROSOY",,"49.3388693722502,2.508276488655298","49.3388693722502","2.508276488655298"
"60548","ROSOY EN MULTIEN","60620","ROSOY EN MULTIEN",,"49.094036798613644,2.990397071224198","49.094036798613644","2.990397071224198"
"60549","ROTANGY","60360","ROTANGY",,"49.58357183570575,2.0899238763053436","49.58357183570575","2.0899238763053436"
"60550","ROTHOIS","60690","ROTHOIS",,"49.598763439941244,1.9899890235429565","49.598763439941244","1.9899890235429565"
"60551","ROUSSELOY","60660","ROUSSELOY",,"49.296837361088066,2.3944422009502975","49.296837361088066","2.3944422009502975"
"60552","ROUVILLE","60800","ROUVILLE",,"49.21051208150685,2.881258899544974","49.21051208150685","2.881258899544974"
"60553","ROUVILLERS","60190","ROUVILLERS",,"49.45569609313209,2.630051212016206","49.45569609313209","2.630051212016206"
"60554","ROUVRES EN MULTIEN","60620","ROUVRES EN MULTIEN",,"49.10877783039555,3.0216158546686014","49.10877783039555","3.0216158546686014"
"60555","ROUVROY LES MERLES","60120","ROUVROY LES MERLES",,"49.652295590165004,2.355824331271344","49.652295590165004","2.355824331271344"
"60556","ROYAUCOURT","60420","ROYAUCOURT",,"49.61411298010086,2.5295810157583034","49.61411298010086","2.5295810157583034"
"60557","ROY BOISSY","60690","ROY BOISSY",,"49.581863438525104,1.9158326133115076","49.581863438525104","1.9158326133115076"
"60558","ROYE SUR MATZ","60310","ROYE SUR MATZ",,"49.5925932435068,2.76843267953093","49.5925932435068","2.76843267953093"
"60559","LA RUE ST PIERRE","60510","LA RUE ST PIERRE",,"49.41294333177994,2.2944806854990634","49.41294333177994","2.2944806854990634"
"60560","RULLY","60810","RULLY",,"49.24170821584427,2.714447757159535","49.24170821584427","2.714447757159535"
"60561","RUSSY BEMONT","60117","RUSSY BEMONT",,"49.25119271512531,2.954705659906645","49.25119271512531","2.954705659906645"
"60562","SACY LE GRAND","60700","SACY LE GRAND",,"49.359193399333925,2.558461232057168","49.359193399333925","2.558461232057168"
"60563","SACY LE PETIT","60190","SACY LE PETIT",,"49.37272719078629,2.626527874846335","49.37272719078629","2.626527874846335"
"60564","SAINS MORAINVILLERS","60420","SAINS MORAINVILLERS",,"49.580599042293514,2.4631717747594513","49.580599042293514","2.4631717747594513"
"60565","ST ANDRE FARIVILLERS","60480","ST ANDRE FARIVILLERS",,"49.58347010871675,2.304676528644171","49.58347010871675","2.304676528644171"
"60566","ST ARNOULT","60220","ST ARNOULT",,"49.63645075693597,1.805681245341678","49.63645075693597","1.805681245341678"
"60567","ST AUBIN EN BRAY","60650","ST AUBIN EN BRAY",,"49.424707445457656,1.891306206523349","49.424707445457656","1.891306206523349"
"60567","ST AUBIN EN BRAY","60650","ST AUBIN EN BRAY","LES FONTAINETTES","49.424707445457656,1.891306206523349","49.424707445457656","1.891306206523349"
"60568","ST AUBIN SOUS ERQUERY","60600","ST AUBIN SOUS ERQUERY",,"49.412494552795536,2.490917496302915","49.412494552795536","2.490917496302915"
"60569","ST CREPIN AUX BOIS","60170","ST CREPIN AUX BOIS",,"49.443975050367236,2.986552964813606","49.443975050367236","2.986552964813606"
"60570","ST CREPIN IBOUVILLERS","60149","ST CREPIN IBOUVILLERS",,"49.26814996045072,2.0603177376613333","49.26814996045072","2.0603177376613333"
"60570","ST CREPIN IBOUVILLERS","60790","ST CREPIN IBOUVILLERS","MONTHERLANT","49.26814996045072,2.0603177376613333","49.26814996045072","2.0603177376613333"
"60571","ST DENISCOURT","60380","ST DENISCOURT",,"49.60772635607468,1.8638586015841794","49.60772635607468","1.8638586015841794"
"60572","ST ETIENNE ROILAYE","60350","ST ETIENNE ROILAYE",,"49.358469028334575,3.0079097658392904","49.358469028334575","3.0079097658392904"
"60573","STE EUSOYE","60480","STE EUSOYE",,"49.57474535093559,2.252427299791818","49.57474535093559","2.252427299791818"
"60574","ST FELIX","60370","ST FELIX",,"49.35581744377256,2.2849904211607237","49.35581744377256","2.2849904211607237"
"60575","STE GENEVIEVE","60730","STE GENEVIEVE",,"49.28708424496246,2.200839953775828","49.28708424496246","2.200839953775828"
"60576","ST GERMAIN LA POTERIE","60650","ST GERMAIN LA POTERIE",,"49.44062195675937,1.9752369739572175","49.44062195675937","1.9752369739572175"
"60577","ST GERMER DE FLY","60850","ST GERMER DE FLY",,"49.43826482000754,1.7808885076473016","49.43826482000754","1.7808885076473016"
"60578","SAINTINES","60410","SAINTINES",,"49.30061038640682,2.770727843346666","49.30061038640682","2.770727843346666"
"60579","ST JEAN AUX BOIS","60350","ST JEAN AUX BOIS",,"49.34730850085937,2.890455362158246","49.34730850085937","2.890455362158246"
"60581","ST JUST EN CHAUSSEE","60130","ST JUST EN CHAUSSEE",,"49.513180518715224,2.4144746739414202","49.513180518715224","2.4144746739414202"
"60582","ST LEGER AUX BOIS","60170","ST LEGER AUX BOIS",,"49.476283955524124,2.9536792066420636","49.476283955524124","2.9536792066420636"
"60583","ST LEGER EN BRAY","60155","ST LEGER EN BRAY",,"49.38752241174995,2.025250788330275","49.38752241174995","2.025250788330275"
"60584","ST LEU D ESSERENT","60340","ST LEU D ESSERENT",,"49.22472241695213,2.406138386061383","49.22472241695213","2.406138386061383"
"60585","ST MARTIN AUX BOIS","60420","ST MARTIN AUX BOIS",,"49.52784197377624,2.560290999863909","49.52784197377624","2.560290999863909"
"60586","ST MARTIN LE NOEUD","60000","ST MARTIN LE NOEUD",,"49.397159336264096,2.057451244273885","49.397159336264096","2.057451244273885"
"60587","ST MARTIN LONGUEAU","60700","ST MARTIN LONGUEAU",,"49.34615005838046,2.600789032999105","49.34615005838046","2.600789032999105"
"60588","ST MAUR","60210","ST MAUR",,"49.61575798905028,1.9187666617167691","49.61575798905028","1.9187666617167691"
"60589","ST MAXIMIN","60740","ST MAXIMIN",,"49.2262449431205,2.4552443869745897","49.2262449431205","2.4552443869745897"
"60590","ST OMER EN CHAUSSEE","60860","ST OMER EN CHAUSSEE",,"49.53675176453751,2.0016326851317636","49.53675176453751","2.0016326851317636"
"60591","ST PAUL","60650","ST PAUL",,"49.42874104803202,1.9839235122657375","49.42874104803202","1.9839235122657375"
"60592","ST PIERRE ES CHAMPS","60850","ST PIERRE ES CHAMPS",,"49.42621867196582,1.7470326225330055","49.42621867196582","1.7470326225330055"
"60593","ST PIERRE LES BITRY","60350","ST PIERRE LES BITRY",,"49.43042425973512,3.085368918046955","49.43042425973512","3.085368918046955"
"60594","ST QUENTIN DES PRES","60380","ST QUENTIN DES PRES",,"49.51922239576278,1.7455656057261364","49.51922239576278","1.7455656057261364"
"60595","ST REMY EN L EAU","60130","ST REMY EN L EAU",,"49.472112098990834,2.4244783623472603","49.472112098990834","2.4244783623472603"
"60596","ST SAMSON LA POTERIE","60220","ST SAMSON LA POTERIE",,"49.59346898064361,1.741265352978558","49.59346898064361","1.741265352978558"
"60597","ST SAUVEUR","60320","ST SAUVEUR",,"49.328431472644326,2.79992558401853","49.328431472644326","2.79992558401853"
"60598","ST SULPICE","60430","ST SULPICE",,"49.35209957431165,2.1246806561953857","49.35209957431165","2.1246806561953857"
"60599","ST THIBAULT","60210","ST THIBAULT",,"49.6952361130992,1.8254016976530871","49.6952361130992","1.8254016976530871"
"60600","ST VAAST DE LONGMONT","60410","ST VAAST DE LONGMONT",,"49.2933588847362,2.742990264704357","49.2933588847362","2.742990264704357"
"60601","ST VAAST LES MELLO","60660","ST VAAST LES MELLO",,"49.277272450356335,2.4036606650597294","49.277272450356335","2.4036606650597294"
"60602","ST VALERY","60220","ST VALERY",,"49.72511866454992,1.730251927987051","49.72511866454992","1.730251927987051"
"60603","SALENCY","60400","SALENCY",,"49.58726786390379,3.0460120168891143","49.58726786390379","3.0460120168891143"
"60604","SARCUS","60210","SARCUS",,"49.68237351985354,1.868610802192968","49.68237351985354","1.868610802192968"
"60605","SARNOIS","60210","SARNOIS",,"49.68006546292783,1.9263753825655585","49.68006546292783","1.9263753825655585"
"60608","LE SAULCHOY","60360","LE SAULCHOY",,"49.631633837089744,2.1345879132486956","49.631633837089744","2.1345879132486956"
"60609","SAVIGNIES","60650","SAVIGNIES",,"49.46260268081913,1.9588706140349315","49.46260268081913","1.9588706140349315"
"60610","SEMPIGNY","60400","SEMPIGNY",,"49.552548929134076,3.0022382201205344","49.552548929134076","3.0022382201205344"
"60611","SENANTES","60650","SENANTES",,"49.4817935556669,1.8335593544254225","49.4817935556669","1.8335593544254225"
"60612","SENLIS","60300","SENLIS",,"49.21560599926099,2.5911711853919694","49.21560599926099","2.5911711853919694"
"60613","SENOTS","60240","SENOTS",,"49.26247963111061,2.0130776465769955","49.26247963111061","2.0130776465769955"
"60614","SERANS","60240","SERANS",,"49.19208490287053,1.8237201090289719","49.19208490287053","1.8237201090289719"
"60615","SEREVILLERS","60120","SEREVILLERS",,"49.632226866561396,2.4364315654651976","49.632226866561396","2.4364315654651976"
"60616","SERIFONTAINE","60590","SERIFONTAINE",,"49.359716284436935,1.796542330838677","49.359716284436935","1.796542330838677"
"60617","SERMAIZE","60400","SERMAIZE",,"49.6147830414392,2.9575067725084665","49.6147830414392","2.9575067725084665"
"60618","SERY MAGNEVAL","60800","SERY MAGNEVAL",,"49.25802763113842,2.8597107344629524","49.25802763113842","2.8597107344629524"
"60619","SILLY LE LONG","60330","SILLY LE LONG",,"49.10681418067235,2.7872138640066773","49.10681418067235","2.7872138640066773"
"60620","SILLY TILLARD","60430","SILLY TILLARD",,"49.31557793600939,2.1530009920413544","49.31557793600939","2.1530009920413544"
"60621","SOLENTE","60310","SOLENTE",,"49.69812283925327,2.8823909067489897","49.69812283925327","2.8823909067489897"
"60622","SOMMEREUX","60210","SOMMEREUX",,"49.674496791004515,2.002587959282473","49.674496791004515","2.002587959282473"
"60623","SONGEONS","60380","SONGEONS",,"49.562268327028676,1.85063846889136","49.562268327028676","1.85063846889136"
"60624","SULLY","60380","SULLY",,"49.560220351645256,1.7772979031306821","49.560220351645256","1.7772979031306821"
"60625","SUZOY","60400","SUZOY",,"49.58447344345562,2.9410280174861683","49.58447344345562","2.9410280174861683"
"60626","TALMONTIERS","60590","TALMONTIERS",,"49.38867506810203,1.7500289167302645","49.38867506810203","1.7500289167302645"
"60627","TARTIGNY","60120","TARTIGNY",,"49.63298006496173,2.3663722693785925","49.63298006496173","2.3663722693785925"
"60628","THERDONNE","60510","THERDONNE",,"49.42380990189497,2.1543800471970487","49.42380990189497","2.1543800471970487"
"60629","THERINES","60380","THERINES",,"49.60328578254093,1.8960356255376896","49.60328578254093","1.8960356255376896"
"60630","THIBIVILLERS","60240","THIBIVILLERS",,"49.31089097910032,1.900377469343611","49.31089097910032","1.900377469343611"
"60631","THIERS SUR THEVE","60520","THIERS SUR THEVE",,"49.15394066797273,2.579515043194021","49.15394066797273","2.579515043194021"
"60632","THIESCOURT","60310","THIESCOURT",,"49.55811400420714,2.8641629075984265","49.55811400420714","2.8641629075984265"
"60633","THIEULOY ST ANTOINE","60210","THIEULOY ST ANTOINE",,"49.634702404549614,1.9457027776452374","49.634702404549614","1.9457027776452374"
"60634","THIEUX","60480","THIEUX",,"49.54433240681939,2.3118746948047253","49.54433240681939","2.3118746948047253"
"60635","THIVERNY","60160","THIVERNY",,"49.24512844800381,2.4294711067368278","49.24512844800381","2.4294711067368278"
"60636","THOUROTTE","60150","THOUROTTE",,"49.47888756798969,2.880312334187259","49.47888756798969","2.880312334187259"
"60637","THURY EN VALOIS","60890","THURY EN VALOIS",,"49.15052663740505,3.0275233516358258","49.15052663740505","3.0275233516358258"
"60638","THURY SOUS CLERMONT","60250","THURY SOUS CLERMONT",,"49.35934315786001,2.327646896074969","49.35934315786001","2.327646896074969"
"60639","TILLE","60000","TILLE",,"49.466871096605274,2.120415735543313","49.466871096605274","2.120415735543313"
"60640","TOURLY","60240","TOURLY",,"49.22012680891392,1.9438010831751686","49.22012680891392","1.9438010831751686"
"60641","TRACY LE MONT","60170","TRACY LE MONT",,"49.470066870001986,2.997683539963788","49.470066870001986","2.997683539963788"
"60641","TRACY LE MONT","60170","TRACY LE MONT","OLLENCOURT","49.470066870001986,2.997683539963788","49.470066870001986","2.997683539963788"
"60642","TRACY LE VAL","60170","TRACY LE VAL",,"49.49030693046783,3.0142212409471023","49.49030693046783","3.0142212409471023"
"60643","TRICOT","60420","TRICOT",,"49.56277813544344,2.58302792663867","49.56277813544344","2.58302792663867"
"60644","TRIE CHATEAU","60590","TRIE CHATEAU",,"49.294938749924015,1.8133100521590975","49.294938749924015","1.8133100521590975"
"60644","TRIE CHATEAU","60590","TRIE CHATEAU","VILLERS SUR TRIE","49.294938749924015,1.8133100521590975","49.294938749924015","1.8133100521590975"
"60645","TRIE LA VILLE","60590","TRIE LA VILLE",,"49.28633938151948,1.8444968053638016","49.28633938151948","1.8444968053638016"
"60646","TROISSEREUX","60112","TROISSEREUX",,"49.48487945411626,2.055575153170325","49.48487945411626","2.055575153170325"
"60647","TROSLY BREUIL","60350","TROSLY BREUIL",,"49.39823021193332,2.9654800291911436","49.39823021193332","2.9654800291911436"
"60648","TROUSSENCOURT","60120","TROUSSENCOURT",,"49.60408552345114,2.2488175296519026","49.60408552345114","2.2488175296519026"
"60650","TRUMILLY","60800","TRUMILLY",,"49.24060063774533,2.7893144951796778","49.24060063774533","2.7893144951796778"
"60651","ULLY ST GEORGES","60730","ULLY ST GEORGES",,"49.27823340150905,2.271383420432112","49.27823340150905","2.271383420432112"
"60652","VALDAMPIERRE","60790","VALDAMPIERRE",,"49.30464648406912,2.0548631323508846","49.30464648406912","2.0548631323508846"
"60653","VALESCOURT","60130","VALESCOURT",,"49.48468084028669,2.425421262825008","49.48468084028669","2.425421262825008"
"60654","VANDELICOURT","60490","VANDELICOURT",,"49.5067941186651,2.7956418581191174","49.5067941186651","2.7956418581191174"
"60655","VARESNES","60400","VARESNES",,"49.5553178563499,3.0771979928234723","49.5553178563499","3.0771979928234723"
"60656","VARINFROY","60890","VARINFROY",,"49.09494861043786,3.05015592091359","49.09494861043786","3.05015592091359"
"60657","VAUCHELLES","60400","VAUCHELLES",,"49.58555568014149,2.9678387161170416","49.58555568014149","2.9678387161170416"
"60658","VAUCIENNES","60117","VAUCIENNES",,"49.22737178367629,3.015070992853715","49.22737178367629","3.015070992853715"
"60659","VAUDANCOURT","60240","VAUDANCOURT",,"49.2297169307726,1.7617104411180051","49.2297169307726","1.7617104411180051"
"60660","LE VAUMAIN","60590","LE VAUMAIN",,"49.34417032676773,1.8664660430243545","49.34417032676773","1.8664660430243545"
"60661","VAUMOISE","60117","VAUMOISE",,"49.242471596125306,2.9815123822504104","49.242471596125306","2.9815123822504104"
"60662","LE VAUROUX","60390","LE VAUROUX",,"49.37988121170821,1.916168843627538","49.37988121170821","1.916168843627538"
"60663","VELENNES","60510","VELENNES",,"49.47244775466909,2.1887261935606492","49.47244775466909","2.1887261935606492"
"60664","VENDEUIL CAPLY","60120","VENDEUIL CAPLY",,"49.60830479298915,2.2955361862041106","49.60830479298915","2.2955361862041106"
"60665","VENETTE","60280","VENETTE",,"49.42069857671194,2.783924152290955","49.42069857671194","2.783924152290955"
"60666","VER SUR LAUNETTE","60950","VER SUR LAUNETTE",,"49.10385878504145,2.6721474611694642","49.10385878504145","2.6721474611694642"
"60667","VERBERIE","60410","VERBERIE",,"49.30739956441327,2.738357832474874","49.30739956441327","2.738357832474874"
"60668","VERDEREL LES SAUQUEUSE","60112","VERDEREL LES SAUQUEUSE",,"49.512370101636435,2.076863627714824","49.512370101636435","2.076863627714824"
"60668","VERDEREL LES SAUQUEUSE","60112","VERDEREL LES SAUQUEUSE","SAUQUEUSE ST LUCIEN","49.512370101636435,2.076863627714824","49.512370101636435","2.076863627714824"
"60669","VERDERONNE","60140","VERDERONNE",,"49.329212062109605,2.4945925279046395","49.329212062109605","2.4945925279046395"
"60670","VERNEUIL EN HALATTE","60550","VERNEUIL EN HALATTE",,"49.272289652633205,2.5346695873594185","49.272289652633205","2.5346695873594185"
"60671","VERSIGNY","60440","VERSIGNY",,"49.16004246136814,2.7851237218122646","49.16004246136814","2.7851237218122646"
"60672","VEZ","60117","VEZ",,"49.25756766444154,3.0067132028099204","49.25756766444154","3.0067132028099204"
"60673","VIEFVILLERS","60360","VIEFVILLERS",,"49.61072306579685,2.128941583003493","49.61072306579685","2.128941583003493"
"60674","VIEUX MOULIN","60350","VIEUX MOULIN",,"49.39053359297964,2.927894823108276","49.39053359297964","2.927894823108276"
"60675","VIGNEMONT","60162","VIGNEMONT",,"49.49438088948809,2.7772104724743416","49.49438088948809","2.7772104724743416"
"60676","VILLE","60400","VILLE",,"49.5571426531846,2.9342240771062933","49.5571426531846","2.9342240771062933"
"60677","VILLEMBRAY","60650","VILLEMBRAY",,"49.48282526154304,1.8729307510816247","49.48282526154304","1.8729307510816247"
"60678","VILLENEUVE LES SABLONS","60175","VILLENEUVE LES SABLONS",,"49.233384436739854,2.073966137290391","49.233384436739854","2.073966137290391"
"60679","LA VILLENEUVE SOUS THURY","60890","LA VILLENEUVE SOUS THURY",,"49.161802941872395,3.064049242048668","49.161802941872395","3.064049242048668"
"60680","VILLENEUVE SUR VERBERIE","60410","VILLENEUVE SUR VERBERIE",,"49.27584047702739,2.678446433901125","49.27584047702739","2.678446433901125"
"60681","VILLERS ST BARTHELEMY","60650","VILLERS ST BARTHELEMY",,"49.40446613612487,1.9530096318514412","49.40446613612487","1.9530096318514412"
"60682","VILLERS ST FRAMBOURG OGNON","60810","VILLERS ST FRAMBOURG OGNON","OGNON","49.2522132882539,2.6367057056908427","49.2522132882539","2.6367057056908427"
"60682","VILLERS ST FRAMBOURG OGNON","60810","VILLERS ST FRAMBOURG OGNON","VILLERS ST FRAMBOURG","49.2522132882539,2.6367057056908427","49.2522132882539","2.6367057056908427"
"60683","VILLERS ST GENEST","60620","VILLERS ST GENEST",,"49.140810921950475,2.897177870805603","49.140810921950475","2.897177870805603"
"60684","VILLERS ST PAUL","60870","VILLERS ST PAUL",,"49.288860399653714,2.491988913363295","49.288860399653714","2.491988913363295"
"60685","VILLERS ST SEPULCRE","60134","VILLERS ST SEPULCRE",,"49.37002590638698,2.210011109572239","49.37002590638698","2.210011109572239"
"60686","VILLERS SOUS ST LEU","60340","VILLERS SOUS ST LEU",,"49.21839934776754,2.382776778129161","49.21839934776754","2.382776778129161"
"60687","VILLERS SUR AUCHY","60650","VILLERS SUR AUCHY",,"49.47519726136554,1.7900525661404445","49.47519726136554","1.7900525661404445"
"60688","VILLERS SUR BONNIERES","60860","VILLERS SUR BONNIERES",,"49.53362520534092,1.9610184619227686","49.53362520534092","1.9610184619227686"
"60689","VILLERS SUR COUDUN","60150","VILLERS SUR COUDUN",,"49.4866918138052,2.8042226149000116","49.4866918138052","2.8042226149000116"
"60691","VILLERS VERMONT","60380","VILLERS VERMONT",,"49.57308023092862,1.722216186118984","49.57308023092862","1.722216186118984"
"60692","VILLERS VICOMTE","60120","VILLERS VICOMTE",,"49.64193191386573,2.230388408236673","49.64193191386573","2.230388408236673"
"60693","VILLESELVE","60640","VILLESELVE",,"49.68336453419322,3.1103358456073664","49.68336453419322","3.1103358456073664"
"60694","LES HAUTS TALICAN","60390","LES HAUTS TALICAN","LA NEUVILLE GARNIER","49.33866594171586,2.036503713171069","49.33866594171586","2.036503713171069"
"60694","LES HAUTS TALICAN","60390","LES HAUTS TALICAN","VILLOTRAN","49.33866594171586,2.036503713171069","49.33866594171586","2.036503713171069"
"60695","VINEUIL ST FIRMIN","60500","VINEUIL ST FIRMIN",,"49.20529135629601,2.4982167637469734","49.20529135629601","2.4982167637469734"
"60697","VROCOURT","60112","VROCOURT",,"49.53582497124437,1.891903073502413","49.53582497124437","1.891903073502413"
"60698","WACQUEMOULIN","60420","WACQUEMOULIN",,"49.50822352695219,2.6217124815795643","49.50822352695219","2.6217124815795643"
"60699","WAMBEZ","60380","WAMBEZ",,"49.52166602430737,1.843747738873308","49.52166602430737","1.843747738873308"
"60700","WARLUIS","60430","WARLUIS",,"49.38715058983665,2.1584309952562575","49.38715058983665","2.1584309952562575"
"60701","WAVIGNIES","60130","WAVIGNIES",,"49.54832434987267,2.3568735836747705","49.54832434987267","2.3568735836747705"
"60702","WELLES PERENNES","60420","WELLES PERENNES",,"49.61321458445893,2.478932468908549","49.61321458445893","2.478932468908549"
"60703","AUX MARAIS","60000","AUX MARAIS",,"49.40652476103116,2.041360372475446","49.40652476103116","2.041360372475446"
"61001","ALENCON","61000","ALENCON",,"48.43102318082239,0.0922580050008025","48.43102318082239","0.0922580050008025"
"61002","ALMENECHES","61570","ALMENECHES",,"48.69747693650638,0.124243742765967","48.69747693650638","0.124243742765967"
"61005","APPENAI SOUS BELLEME","61130","APPENAI SOUS BELLEME",,"48.33983063321165,0.5660605637275955","48.33983063321165","0.5660605637275955"
"61006","ARGENTAN","61200","ARGENTAN",,"48.72634100772942,-0.012951194824465","48.72634100772942","-0.012951194824465"
"61007","ATHIS VAL DE ROUVRE","61100","ATHIS VAL DE ROUVRE","BREEL","48.793404696018584,-0.4620824627754185","48.793404696018584","-0.4620824627754185"
"61007","ATHIS VAL DE ROUVRE","61100","ATHIS VAL DE ROUVRE","LA CARNEILLE","48.793404696018584,-0.4620824627754185","48.793404696018584","-0.4620824627754185"
"61007","ATHIS VAL DE ROUVRE","61100","ATHIS VAL DE ROUVRE","LES TOURAILLES","48.793404696018584,-0.4620824627754185","48.793404696018584","-0.4620824627754185"
"61007","ATHIS VAL DE ROUVRE","61100","ATHIS VAL DE ROUVRE","NOTRE DAME DU ROCHER","48.793404696018584,-0.4620824627754185","48.793404696018584","-0.4620824627754185"
"61007","ATHIS VAL DE ROUVRE","61100","ATHIS VAL DE ROUVRE","RONFEUGERAI","48.793404696018584,-0.4620824627754185","48.793404696018584","-0.4620824627754185"
"61007","ATHIS VAL DE ROUVRE","61100","ATHIS VAL DE ROUVRE","SEGRIE FONTAINE","48.793404696018584,-0.4620824627754185","48.793404696018584","-0.4620824627754185"
"61007","ATHIS VAL DE ROUVRE","61100","ATHIS VAL DE ROUVRE","TAILLEBOIS","48.793404696018584,-0.4620824627754185","48.793404696018584","-0.4620824627754185"
"61007","ATHIS VAL DE ROUVRE","61430","ATHIS VAL DE ROUVRE","ATHIS DE L ORNE","48.793404696018584,-0.4620824627754185","48.793404696018584","-0.4620824627754185"
"61008","AUBE","61270","AUBE",,"48.731207625766906,0.5479038533037065","48.731207625766906","0.5479038533037065"
"61010","AUBRY LE PANTHOU","61120","AUBRY LE PANTHOU",,"48.8531245108136,0.221783247898949","48.8531245108136","0.221783247898949"
"61011","AUBUSSON","61100","AUBUSSON",,"48.7793774152606,-0.553375799053759","48.7793774152606","-0.553375799053759"
"61012","AUGUAISE","61270","AUGUAISE",,"48.696353733770835,0.5521252516026436","48.696353733770835","0.5521252516026436"
"61013","AUNAY LES BOIS","61500","AUNAY LES BOIS",,"48.5448196387658,0.295685872873277","48.5448196387658","0.295685872873277"
"61014","AUNOU LE FAUCON","61200","AUNOU LE FAUCON",,"48.71890332507072,0.053219706130837","48.71890332507072","0.053219706130837"
"61015","AUNOU SUR ORNE","61500","AUNOU SUR ORNE",,"48.60796487504379,0.23874561370862152","48.60796487504379","0.23874561370862152"
"61018","AVERNES ST GOURGON","61470","AVERNES ST GOURGON",,"48.93594187236066,0.317845583961734","48.93594187236066","0.317845583961734"
"61020","AVOINE","61150","AVOINE",,"48.67336602632078,-0.1011799919756975","48.67336602632078","-0.1011799919756975"
"61021","AVRILLY","61700","AVRILLY",,"48.5367573558198,-0.6176972556994045","48.5367573558198","-0.6176972556994045"
"61023","BAILLEUL","61160","BAILLEUL",,"48.81289957489534,-0.022273094890997002","48.81289957489534","-0.022273094890997002"
"61024","BANVOU","61450","BANVOU",,"48.665707046118456,-0.5536763027528545","48.665707046118456","-0.5536763027528545"
"61026","BARVILLE","61170","BARVILLE",,"48.473702326030576,0.34494686748160097","48.473702326030576","0.34494686748160097"
"61028","BAZOCHES AU HOULME","61210","BAZOCHES AU HOULME",,"48.82711187404662,-0.267413898856171","48.82711187404662","-0.267413898856171"
"61029","BAZOCHES SUR HOENE","61560","BAZOCHES SUR HOENE",,"48.550864882766064,0.464426214382212","48.550864882766064","0.464426214382212"
"61030","LA BAZOQUE","61100","LA BAZOQUE",,"48.78563101579782,-0.598037521582072","48.78563101579782","-0.598037521582072"
"61032","BEAUFAI","61270","BEAUFAI",,"48.757964902467236,0.5124644017889145","48.757964902467236","0.5124644017889145"
"61034","BEAULIEU","61190","BEAULIEU",,"48.68010737446802,0.7340662251341875","48.68010737446802","0.7340662251341875"
"61035","BEAUVAIN","61600","BEAUVAIN",,"48.62129250582801,-0.31779715080563","48.62129250582801","-0.31779715080563"
"61036","BELFONDS","61500","BELFONDS",,"48.611724995426506,0.1088790014142195","48.611724995426506","0.1088790014142195"
"61037","BELLAVILLIERS","61360","BELLAVILLIERS",,"48.42077045749832,0.48426569210859205","48.42077045749832","0.48426569210859205"
"61038","BELLEME","61130","BELLEME",,"48.37192812949621,0.5638165375839155","48.37192812949621","0.5638165375839155"
"61039","LA BELLIERE","61570","LA BELLIERE",,"48.618182558235745,-0.017331997394861","48.618182558235745","-0.017331997394861"
"61040","BELLOU EN HOULME","61220","BELLOU EN HOULME",,"48.69123569901386,-0.441633310369064","48.69123569901386","-0.441633310369064"
"61041","BELLOU LE TRICHARD","61130","BELLOU LE TRICHARD",,"48.26757993965009,0.5549160693552455","48.26757993965009","0.5549160693552455"
"61043","BERD HUIS","61340","BERD HUIS",,"48.35166988189988,0.7410939846497485","48.35166988189988","0.7410939846497485"
"61044","BERJOU","61430","BERJOU",,"48.85120771847836,-0.4813209037583565","48.85120771847836","-0.4813209037583565"
"61046","BIZOU","61290","BIZOU",,"48.49087298090362,0.7483720559304585","48.49087298090362","0.7483720559304585"
"61048","BOECE","61560","BOECE",,"48.51484941411002,0.45345246546080153","48.51484941411002","0.45345246546080153"
"61049","BOISSEI LA LANDE","61570","BOISSEI LA LANDE",,"48.68792683881599,0.059185291367777004","48.68792683881599","0.059185291367777004"
"61050","COUR MAUGIS SUR HUISNE","61110","COUR MAUGIS SUR HUISNE","BOISSY MAUGIS","48.45669114687563,0.6962154245638446","48.45669114687563","0.6962154245638446"
"61050","COUR MAUGIS SUR HUISNE","61110","COUR MAUGIS SUR HUISNE","MAISON MAUGIS","48.45669114687563,0.6962154245638446","48.45669114687563","0.6962154245638446"
"61050","COUR MAUGIS SUR HUISNE","61110","COUR MAUGIS SUR HUISNE","ST MAURICE SUR HUISNE","48.45669114687563,0.6962154245638446","48.45669114687563","0.6962154245638446"
"61050","COUR MAUGIS SUR HUISNE","61340","COUR MAUGIS SUR HUISNE","COURCERAULT","48.45669114687563,0.6962154245638446","48.45669114687563","0.6962154245638446"
"61051","BOITRON","61500","BOITRON",,"48.569607613927985,0.268676999910879","48.569607613927985","0.268676999910879"
"61052","BONNEFOI","61270","BONNEFOI",,"48.67514309586114,0.5652182949525015","48.67514309586114","0.5652182949525015"
"61053","BONSMOULINS","61380","BONSMOULINS",,"48.6609537111473,0.5431883365324486","48.6609537111473","0.5431883365324486"
